[2019-12-05 22:47:26] main.ERROR: Error: Application is not installed yet.  [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Reports::report_customers was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Reports::report_customers_accounts was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Reports::report_customers_totals was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Reports::report_customers_orders was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Reports::report_statistics was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Reports::report_statistics_refresh was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Search::report_search_term was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_ratings was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_pending was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_reviews_all was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Review::report_review was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Review::report_review_customer was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Review::report_review_product was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_CheckoutAgreements::sales_checkoutagreement was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Braintree::settlement_report was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_UrlRewrite::urlrewrite was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Sitemap::catalog_sitemap was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Tax::sales_tax was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Tax::sales_tax_rules was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_Tax::sales_tax_rates was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Magento_TaxImportExport::system_convert_tax was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Dotdigitalgroup_Email::marketing_automation was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Dotdigitalgroup_Email::automation_studio was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Dotdigitalgroup_Email::exclusion_rules was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Dotdigitalgroup_Email::marketing_automation_report was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Dotdigitalgroup_Email::dashboards was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Dotdigitalgroup_Email::importer was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Dotdigitalgroup_Email::automation was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Dotdigitalgroup_Email::campaign was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Dotdigitalgroup_Email::cron was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Dotdigitalgroup_Email::logviewer was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Dotdigitalgroup_Email::abandoned was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Temando_Shipping::shipping was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Temando_Shipping::carriers was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Temando_Shipping::locations was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Temando_Shipping::packaging was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Temando_Shipping::experiences was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Temando_Shipping::pickups was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Temando_Shipping::dispatches was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Temando_Shipping::batches was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Temando_Shipping::product was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Yotpo_Yotpo::yotpo_report_reviews was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Yotpo_Yotpo::yotpo_reviews_external was processed [] []
[2019-12-05 23:03:41] main.INFO: Add of item with id Yotpo_Yotpo::yotpo_analytics_external was processed [] []
[2019-12-05 23:03:41] main.DEBUG: Request validation failed for action "Magento\Backend\Controller\Adminhtml\Index\Index\Interceptor" [] []
[2019-12-05 23:03:49] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://127.0.0.1:8888/magento2/admin_raman/admin/dashboard/index/key/807c539ef63b97f0f57278151067c1c72d5b964ef28f3257b545fb7e08111d6f/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_5111bdfc99718462f930f1ea62b3f5f314b7b506"}} []
[2019-12-05 23:03:50] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://127.0.0.1:8888/magento2/admin_raman/admin/dashboard/index/key/807c539ef63b97f0f57278151067c1c72d5b964ef28f3257b545fb7e08111d6f/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_4a376090a749bf47d505f704e863891f76d01c61"}} []
[2019-12-05 23:04:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://127.0.0.1:8888/magento2/admin_raman/adminAnalytics/config/disableAdminUsage/key/4e1b5abd804dcd11741e6454cb4223f2ff1444d818c91541048bef4ba072bf69/?isAjax=true","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"}} []
[2019-12-05 23:04:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://127.0.0.1:8888/magento2/admin_raman/adminAnalytics/config/disableAdminUsage/key/4e1b5abd804dcd11741e6454cb4223f2ff1444d818c91541048bef4ba072bf69/?isAjax=true","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2019-12-05 23:04:50] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://127.0.0.1:8888/magento2/admin_raman/adminAnalytics/config/disableAdminUsage/key/4e1b5abd804dcd11741e6454cb4223f2ff1444d818c91541048bef4ba072bf69/?isAjax=true","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2019-12-06 07:51:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://127.0.0.1:8888/magento2/admin_raman/admin/index/index/key/fb277969a408981abddb735911b6d4482dcbc079e653fe86e534de9064fb0444/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"}} []
[2019-12-06 07:51:34] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://127.0.0.1:8888/magento2/admin_raman/admin/dashboard/index/key/5dc765677133a4a12f1bf4388442b102539bd0f5bc320fa89310b20abb6dc1d0/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_5111bdfc99718462f930f1ea62b3f5f314b7b506"}} []
[2019-12-06 07:51:48] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://127.0.0.1:8888/magento2/admin_raman/indexer/indexer/list/key/7975b2890f76a6728384cf67d596b34f9d1264b1f902e3648badbf89d73a88de/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_4cb1a26037ba774a059ae3a6da1552b0d21fdbef"}} []
[2019-12-06 07:52:47] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://127.0.0.1:8888/magento2/admin_raman/admin/notification/index/key/8d8b7aa612beb26c616d237dd69b6cb9a47ab9da10a65d98f0ed013f22f6485a/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_6edeff36d2629b25cd00b584920cae658dbe023e"}} []
[2019-12-06 08:40:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://127.0.0.1:8888/magento2/admin_raman/admin/index/index/key/ceebc33e5f0db386500d1041943fe7db7bb0974a8053cf60b44f43bf0c320006/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"}} []
[2019-12-06 08:40:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://127.0.0.1:8888/magento2/admin_raman/admin/dashboard/index/key/a4ea6cdceccbcd9ce30db4d939bbb3f37f78a242a6d4711ffcda534b9a4b9f62/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_5111bdfc99718462f930f1ea62b3f5f314b7b506"}} []
[2019-12-09 14:05:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://127.0.0.1:8888/magento2/admin_raman/admin/index/index/key/0e2a7ca6f20765559f4e119461fbdc16e1531b487e25be45d2ceb6885986c0c6/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"}} []
[2019-12-09 14:06:01] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://127.0.0.1:8888/magento2/admin_raman/admin/dashboard/index/key/d07d73c061e4d56ae1b787e45a90f95899b8d51b7755229d9d98983c8f53fd3f/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_5111bdfc99718462f930f1ea62b3f5f314b7b506"}} []
[2019-12-09 14:06:12] main.DEBUG: Request validation failed for action "Magento\Backend\Controller\Adminhtml\Index\Index\Interceptor" [] []
[2019-12-09 14:06:32] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://127.0.0.1:8888/magento2/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_81493de691f7cecaedb9bd1b541527e9d21ddc4f"}} []
[2019-12-09 14:06:32] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://127.0.0.1:8888/magento2/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_d5d3b50a3186729d850a4afd99272a2b7a8bcaca"}} []
[2019-12-09 14:06:32] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://127.0.0.1:8888/magento2/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_44fd1807bdc59370d641120a9ef7ce963ea90f3b"}} []
[2019-12-11 00:02:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":[],"mode":"all"}} []
[2019-12-11 00:02:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":[],"mode":"all"}} []
[2019-12-11 00:03:34] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"interception"}} []
[2019-12-11 00:04:01] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"}} []
[2019-12-11 00:04:01] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"}} []
[2019-12-11 00:04:01] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"}} []
[2019-12-11 00:04:01] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"}} []
[2019-12-11 00:04:01] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"}} []
[2019-12-11 00:04:01] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"}} []
[2019-12-11 00:04:01] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["COMPILED_CONFIG"],"mode":"matchingTag"}} []
[2019-12-11 00:04:01] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"}} []
[2019-12-11 00:04:01] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"}} []
[2019-12-11 00:04:01] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"}} []
[2019-12-11 00:04:01] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"}} []
[2019-12-11 00:04:01] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["GOOGLE_PRODUCT"],"mode":"matchingTag"}} []
[2019-12-11 00:04:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2019-12-11 00:04:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"}} []
[2019-12-11 00:04:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"}} []
[2019-12-11 00:04:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"}} []
[2019-12-11 00:04:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["VERTEX"],"mode":"matchingTag"}} []
[2019-12-11 00:04:13] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"interception"}} []
[2019-12-11 00:04:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"}} []
[2019-12-11 00:04:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"}} []
[2019-12-11 00:04:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"}} []
[2019-12-11 00:04:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"}} []
[2019-12-11 00:04:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"}} []
[2019-12-11 00:04:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"}} []
[2019-12-11 00:04:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"}} []
[2019-12-11 00:04:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"}} []
[2019-12-11 00:04:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_1"}} []
[2019-12-11 00:04:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_2"}} []
[2019-12-11 00:04:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_3"}} []
[2019-12-11 00:04:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_4"}} []
[2019-12-11 00:04:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_1"}} []
[2019-12-11 00:04:40] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_2"}} []
[2019-12-11 00:04:40] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_3"}} []
[2019-12-11 00:04:40] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_4"}} []
[2019-12-18 11:00:52] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"}} []
[2019-12-18 11:00:52] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"}} []
[2019-12-18 11:00:52] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"}} []
[2019-12-18 11:00:52] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"}} []
[2019-12-18 11:00:52] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"}} []
[2019-12-18 11:00:52] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"}} []
[2019-12-18 11:00:52] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["COMPILED_CONFIG"],"mode":"matchingTag"}} []
[2019-12-18 11:00:52] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"}} []
[2019-12-18 11:00:52] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"}} []
[2019-12-18 11:00:52] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"}} []
[2019-12-18 11:00:52] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"}} []
[2019-12-18 11:00:52] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["GOOGLE_PRODUCT"],"mode":"matchingTag"}} []
[2019-12-18 11:00:53] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2019-12-18 11:00:53] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"}} []
[2019-12-18 11:00:53] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"}} []
[2019-12-18 11:00:53] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"}} []
[2019-12-18 11:00:53] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["VERTEX"],"mode":"matchingTag"}} []
[2019-12-18 11:01:01] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"interception"}} []
[2019-12-18 11:01:23] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"}} []
[2019-12-18 11:01:23] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"}} []
[2019-12-18 11:01:23] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"}} []
[2019-12-18 11:01:23] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"}} []
[2019-12-18 11:01:24] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"}} []
[2019-12-18 11:01:24] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"}} []
[2019-12-18 11:01:24] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"}} []
[2019-12-18 11:01:24] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"}} []
[2019-12-18 11:01:24] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_1"}} []
[2019-12-18 11:01:24] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_2"}} []
[2019-12-18 11:01:24] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_3"}} []
[2019-12-18 11:01:24] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_4"}} []
[2019-12-18 11:01:24] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_1"}} []
[2019-12-18 11:01:24] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_2"}} []
[2019-12-18 11:01:24] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_3"}} []
[2019-12-18 11:01:24] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_4"}} []
[2019-12-18 11:04:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"}} []
[2019-12-18 11:04:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"}} []
[2019-12-18 11:04:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"}} []
[2019-12-18 11:04:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"}} []
[2019-12-18 11:04:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"}} []
[2019-12-18 11:04:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"}} []
[2019-12-18 11:04:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["COMPILED_CONFIG"],"mode":"matchingTag"}} []
[2019-12-18 11:04:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"}} []
[2019-12-18 11:04:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"}} []
[2019-12-18 11:04:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"}} []
[2019-12-18 11:04:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"}} []
[2019-12-18 11:04:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["GOOGLE_PRODUCT"],"mode":"matchingTag"}} []
[2019-12-18 11:04:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2019-12-18 11:04:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"}} []
[2019-12-18 11:04:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"}} []
[2019-12-18 11:04:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"}} []
[2019-12-18 11:04:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["VERTEX"],"mode":"matchingTag"}} []
[2019-12-18 11:04:22] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"interception"}} []
[2019-12-18 11:04:48] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"}} []
[2019-12-18 11:04:48] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"}} []
[2019-12-18 11:04:48] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"}} []
[2019-12-18 11:04:48] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"}} []
[2019-12-18 11:04:49] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"}} []
[2019-12-18 11:04:49] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"}} []
[2019-12-18 11:04:49] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"}} []
[2019-12-18 11:04:49] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"}} []
[2019-12-18 11:04:49] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_1"}} []
[2019-12-18 11:04:49] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_2"}} []
[2019-12-18 11:04:49] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_3"}} []
